snapshot,trainOrder,stop,arrivalTime,departureTime,OccupancyArrival,OccupancyDeparture,occupancyPlatformBeforeArrival,occupancyPlatform,peopleIn,FTB,peopleOut,stops,stops_output,stops_diff,peopleIn_output,peopleIn_diff,peopleIn_diff_abs,peopleIn_diff_perc,peopleIn_diff_perc_2,peopleOut_output,peopleOut_diff,peopleOut_diff_abs,peopleOut_diff_perc,peopleOut_diff_perc_2,FTB_output,FTB_diff,FTB_diff_abs,FTB_diff_perc,FTB_diff_perc_2
2019-12-02,40,PAN DE AZUCAR,2019-12-02T07:13:03.000Z,2019-12-02T07:13:48.000Z,477.0,535.0,79,90,60.0,30.0,2.0,True,True,False,74.0,-14.0,14.0,23.33333,18.91892,3.5011,-1.5011,1.5011,75.055,42.8751,0.0,30.0,30.0,100.0,100.0
2019-12-02,41,LOS ANDES,2019-12-02T07:13:37.000Z,2019-12-02T07:14:37.000Z,263.0,525.0,288,378,266.0,112.0,4.0,True,True,False,351.9778,-85.9778,85.9778,32.32248,24.42705,2.0275,1.9725000000000001,1.9725000000000001,49.3125,97.2873,73.1687,38.8313,38.8313,34.6708,53.07092
2019-12-02,41,SAN ISIDRO,2019-12-02T07:10:46.000Z,2019-12-02T07:11:04.000Z,0.0,263.0,318,348,263.0,85.0,0.0,True,True,False,297.5065,-34.50650000000002,34.50650000000002,13.12034,11.59857,0.0,0.0,0.0,100.0,100.0,74.9831,10.016900000000007,10.016900000000007,11.78459,13.35888
2019-12-02,41,PAN DE AZUCAR,2019-12-02T07:16:16.000Z,2019-12-02T07:17:31.000Z,525.0,584.0,69,84,62.0,22.0,3.0,True,True,False,60.0,2.0,2.0,3.22581,3.33333,3.2835,-0.2835000000000001,0.2835000000000001,9.45,8.63408,0.0,22.0,22.0,100.0,100.0
2019-12-02,41,SAN MIGUELITO,2019-12-02T07:19:25.000Z,2019-12-02T07:20:07.000Z,584.0,687.0,535,773,237.0,536.0,134.0,True,True,False,391.8176,-154.81760000000003,154.81760000000003,65.32388,39.51267,145.9908,-11.990800000000007,11.990800000000007,8.94836,8.21339,314.2346,221.7654,221.7654,41.37414,70.5732
2019-12-02,42,SAN ISIDRO,2019-12-02T07:13:40.000Z,2019-12-02T07:14:07.000Z,0.0,281.0,312,356,281.0,75.0,0.0,True,True,False,307.62620000000004,-26.62620000000004,26.62620000000004,9.47552,8.65537,0.0,0.0,0.0,100.0,100.0,77.35679999999999,-2.3567999999999927,2.3567999999999927,3.1424,3.04666
2019-12-02,42,PAN DE AZUCAR,2019-12-02T07:19:34.000Z,2019-12-02T07:20:46.000Z,547.0,610.0,75,109,65.0,44.0,2.0,True,True,False,96.0,-31.0,31.0,47.69231,32.29167,1.4453,0.5547,0.5547,27.735,38.37958,0.0,44.0,44.0,100.0,100.0
2019-12-02,42,SAN MIGUELITO,2019-12-02T07:22:37.000Z,2019-12-02T07:23:13.000Z,610.0,728.0,666,785,260.0,525.0,142.0,True,True,False,333.3057,-73.3057,73.3057,28.1945,21.99353,143.7528,-1.7528000000000077,1.7528000000000077,1.23437,1.21932,242.9289,282.0711,282.0711,53.72783,116.11262
2019-12-02,42,LOS ANDES,2019-12-02T07:16:40.000Z,2019-12-02T07:17:55.000Z,281.0,547.0,275,368,269.0,99.0,3.0,True,True,False,311.8418,-42.84179999999998,42.84179999999998,15.92632,13.73831,3.4984,-0.4984000000000002,0.4984000000000002,16.61333,14.24651,63.326899999999995,35.673100000000005,35.673100000000005,36.03343,56.33167
2019-12-02,43,SAN MIGUELITO,2019-12-02T07:25:31.000Z,2019-12-02T07:26:16.000Z,627.0,778.0,837,854,297.0,557.0,146.0,True,True,False,335.8823,-38.88229999999999,38.88229999999999,13.09168,11.57617,143.3084,2.691599999999994,2.691599999999994,1.84356,1.87819,247.0466,309.9534,309.9534,55.64693,125.46354
2019-12-02,43,PAN DE AZUCAR,2019-12-02T07:23:01.000Z,2019-12-02T07:23:37.000Z,551.0,627.0,97,104,77.0,27.0,1.0,True,True,False,66.0,11.0,11.0,14.28571,16.66667,0.2495,0.7505,0.7505,75.05,300.8016,0.0,27.0,27.0,100.0,100.0
2019-12-02,43,SAN ISIDRO,2019-12-02T07:17:03.000Z,2019-12-02T07:17:18.000Z,0.0,296.0,342,368,296.0,72.0,0.0,True,True,False,326.5589,-30.558899999999994,30.558899999999994,10.32395,9.35785,0.0,0.0,0.0,100.0,100.0,81.7978,-9.797799999999995,9.797799999999995,13.60806,11.97807
2019-12-02,43,LOS ANDES,2019-12-02T07:19:49.000Z,2019-12-02T07:21:10.000Z,296.0,551.0,245,348,258.0,90.0,3.0,True,True,False,294.0467,-36.04669999999999,36.04669999999999,13.97159,12.25884,4.7625,-1.7625000000000002,1.7625000000000002,58.75,37.00787,58.2803,31.719700000000003,31.719700000000003,35.24411,54.42611
2019-12-02,44,PAN DE AZUCAR,2019-12-02T07:26:00.000Z,2019-12-02T07:26:48.000Z,474.0,532.0,76,93,59.0,34.0,1.0,True,True,False,76.0,-17.0,17.0,28.81356,22.36842,2.9485,-1.9485000000000001,1.9485000000000001,194.85,66.08445,0.0,34.0,34.0,100.0,100.0
2019-12-02,44,LOS ANDES,2019-12-02T07:22:36.000Z,2019-12-02T07:24:09.000Z,246.0,474.0,190,322,230.0,92.0,2.0,True,True,False,276.9599,-46.959900000000005,46.959900000000005,20.41735,16.95549,1.2356,0.7644,0.7644,38.22,61.86468,56.3204,35.6796,35.6796,38.78217,63.35111
2019-12-02,44,SAN ISIDRO,2019-12-02T07:19:45.000Z,2019-12-02T07:20:00.000Z,0.0,246.0,289,313,246.0,67.0,0.0,True,True,False,281.5562,-35.55619999999999,35.55619999999999,14.45374,12.62846,0.0,0.0,0.0,100.0,100.0,71.2416,-4.241600000000005,4.241600000000005,6.33075,5.95382
2019-12-02,44,SAN MIGUELITO,2019-12-02T07:28:42.000Z,2019-12-02T07:29:15.000Z,532.0,707.0,728,736,316.0,420.0,141.0,True,True,False,270.1025,45.89749999999998,45.89749999999998,14.52453,16.99262,140.8018,0.19820000000001414,0.19820000000001414,0.14057,0.14077,174.9441,245.0559,245.0559,58.34664,140.07669
2019-12-02,45,SAN MIGUELITO,2019-12-02T07:31:45.000Z,2019-12-02T07:32:42.000Z,578.0,757.0,831,840,323.0,517.0,144.0,True,True,False,346.6209,-23.620900000000006,23.620900000000006,7.31297,6.81462,147.0887,-3.0886999999999887,3.0886999999999887,2.14493,2.09989,259.3232,257.6768,257.6768,49.84077,99.36512
2019-12-02,45,PAN DE AZUCAR,2019-12-02T07:29:03.000Z,2019-12-02T07:29:51.000Z,526.0,578.0,74,90,55.0,35.0,3.0,True,True,False,68.0,-13.0,13.0,23.63636,19.11765,1.8001,1.1999,1.1999,39.99667,66.65741,0.0,35.0,35.0,100.0,100.0
2019-12-02,45,LOS ANDES,2019-12-02T07:25:30.000Z,2019-12-02T07:27:24.000Z,255.0,526.0,216,382,274.0,108.0,3.0,True,True,False,331.4032,-57.40320000000003,57.40320000000003,20.95007,17.32126,3.743,-0.7429999999999999,0.7429999999999999,24.76667,19.85039,68.9172,39.082800000000006,39.082800000000006,36.18778,56.70979
2019-12-02,45,SAN ISIDRO,2019-12-02T07:22:33.000Z,2019-12-02T07:22:54.000Z,0.0,255.0,274,303,255.0,48.0,0.0,True,True,False,287.5857,-32.585699999999974,32.585699999999974,12.77871,11.33078,0.0,0.0,0.0,100.0,100.0,72.6559,-24.655900000000003,24.655900000000003,51.36646,33.93517
2019-12-02,46,SAN ISIDRO,2019-12-02T07:25:17.000Z,2019-12-02T07:25:41.000Z,0.0,227.0,243,276,227.0,49.0,0.0,True,True,False,281.4413,-54.44130000000001,54.44130000000001,23.98295,19.34375,0.0,0.0,0.0,100.0,100.0,71.2146,-22.214600000000004,22.214600000000004,45.33592,31.19388
2019-12-02,46,LOS ANDES,2019-12-02T07:28:32.000Z,2019-12-02T07:30:23.000Z,227.0,459.0,175,314,235.0,79.0,3.0,True,True,False,270.9604,-35.96039999999999,35.96039999999999,15.3023,13.27146,2.0027,0.9973000000000001,0.9973000000000001,33.24333,49.79777,54.9567,24.043300000000002,24.043300000000002,30.43456,43.74953
2019-12-02,46,PAN DE AZUCAR,2019-12-02T07:32:02.000Z,2019-12-02T07:33:14.000Z,459.0,525.0,89,106,67.0,39.0,1.0,True,True,False,86.0,-19.0,19.0,28.35821,22.09302,1.0376,-0.03760000000000008,0.03760000000000008,3.76,3.62375,0.0,39.0,39.0,100.0,100.0
2019-12-02,46,SAN MIGUELITO,2019-12-02T07:35:08.000Z,2019-12-02T07:35:41.000Z,525.0,707.0,936,1023,302.0,721.0,120.0,True,True,False,429.5203,-127.52030000000002,127.52030000000002,42.22526,29.689,124.4434,-4.443399999999997,4.443399999999997,3.70283,3.57062,353.803,367.197,367.197,50.92885,103.78572
2019-12-02,47,LOS ANDES,2019-12-02T07:31:33.000Z,2019-12-02T07:31:33.000Z,0.0,0.0,148,148,0.0,0.0,0.0,False,True,True,112.721,-112.721,112.721,100.0,100.0,1.5811,-1.5811,1.5811,100.0,100.0,24.235699999999998,-24.235699999999998,24.235699999999998,100.0,100.0
2019-12-02,47,PAN DE AZUCAR,2019-12-02T07:34:24.000Z,2019-12-02T07:34:24.000Z,0.0,0.0,55,55,0.0,0.0,0.0,False,True,True,17.0,-17.0,17.0,100.0,100.0,0.8772,-0.8772,0.8772,100.0,100.0,0.0,0.0,0.0,100.0,100.0
2019-12-02,47,SAN MIGUELITO,2019-12-02T07:36:51.000Z,2019-12-02T07:38:18.000Z,0.0,673.0,844,1065,673.0,392.0,0.0,True,True,False,387.736,285.264,285.264,42.38692,73.57171,58.814,-58.814,58.814,100.0,100.0,319.0669,72.93310000000002,72.93310000000002,18.60538,22.85825
2019-12-02,47,SAN ISIDRO,2019-12-02T07:26:51.000Z,2019-12-02T07:26:51.000Z,0.0,0.0,149,149,0.0,0.0,0.0,False,True,True,151.4839,-151.4839,151.4839,100.0,100.0,0.0,0.0,0.0,100.0,100.0,40.7307,-40.7307,40.7307,100.0,100.0
2019-12-02,48,LOS ANDES,2019-12-02T07:35:01.000Z,2019-12-02T07:35:34.000Z,533.0,760.0,391,425,238.0,187.0,11.0,True,True,False,308.3796,-70.37959999999998,70.37959999999998,29.57126,22.82239,7.7732,3.2268,3.2268,29.33455,41.51186,53.8561,133.1439,133.1439,71.19995,247.22158
2019-12-02,48,PAN DE AZUCAR,2019-12-02T07:37:13.000Z,2019-12-02T07:38:52.000Z,760.0,805.0,103,141,47.0,94.0,2.0,True,True,False,99.0,-52.0,52.0,110.6383,52.52525,4.2811,-2.2811000000000003,2.2811000000000003,114.055,53.28303,0.0,94.0,94.0,100.0,100.0
2019-12-02,48,SAN ISIDRO,2019-12-02T07:31:58.000Z,2019-12-02T07:32:28.000Z,0.0,533.0,594,639,533.0,106.0,0.0,True,True,False,487.2419,45.75810000000001,45.75810000000001,8.58501,9.39125,0.0,0.0,0.0,100.0,100.0,119.4888,-13.488799999999998,13.488799999999998,12.72528,11.28876
2019-12-02,48,SAN MIGUELITO,2019-12-02T07:40:43.000Z,2019-12-02T07:41:52.000Z,805.0,810.0,437,623,210.0,413.0,205.0,True,True,False,249.9995,-39.99950000000001,39.99950000000001,19.04738,15.99983,182.5668,22.4332,22.4332,10.94302,12.28767,317.0674,95.93259999999998,95.93259999999998,23.22823,30.25622
2019-12-02,49,SAN ISIDRO,2019-12-02T07:35:01.000Z,2019-12-02T07:35:16.000Z,0.0,277.0,316,338,277.0,61.0,0.0,True,True,False,318.56600000000003,-41.56600000000003,41.56600000000003,15.00578,13.04785,0.0,0.0,0.0,100.0,100.0,79.9229,-18.9229,18.9229,31.02115,23.67644
2019-12-02,49,LOS ANDES,2019-12-02T07:37:46.000Z,2019-12-02T07:39:34.000Z,277.0,638.0,371,467,364.0,103.0,3.0,True,True,False,337.0574,26.942600000000027,26.942600000000027,7.40181,7.99348,5.4677,-2.4677,2.4677,82.25667,45.13232,68.7987,34.2013,34.2013,33.20515,49.71213
2019-12-02,49,PAN DE AZUCAR,2019-12-02T07:41:13.000Z,2019-12-02T07:42:37.000Z,638.0,711.0,133,149,76.0,73.0,3.0,True,True,False,66.0,10.0,10.0,13.15789,15.15152,4.9873,-1.9873000000000003,1.9873000000000003,66.24333,39.84721,0.0,73.0,73.0,100.0,100.0
2019-12-02,49,SAN MIGUELITO,2019-12-02T07:44:28.000Z,2019-12-02T07:45:10.000Z,711.0,768.0,710,724,206.0,518.0,149.0,True,True,False,363.636,-157.63600000000002,157.63600000000002,76.52233,43.34994,127.9522,21.047799999999995,21.047799999999995,14.12604,16.44974,276.4314,241.5686,241.5686,46.63486,87.38826
2019-12-02,50,SAN MIGUELITO,2019-12-02T07:47:36.000Z,2019-12-02T07:48:09.000Z,629.0,749.0,724,734,277.0,457.0,157.0,True,True,False,295.5231,-18.5231,18.5231,6.68704,6.2679,138.3945,18.605500000000006,18.605500000000006,11.85064,13.44381,201.9083,255.0917,255.0917,55.81875,126.34037
2019-12-02,50,PAN DE AZUCAR,2019-12-02T07:45:03.000Z,2019-12-02T07:45:42.000Z,558.0,629.0,103,107,76.0,31.0,5.0,True,True,False,38.0,38.0,38.0,50.0,100.0,2.5872,2.4128,2.4128,48.256,93.25912,0.0,31.0,31.0,100.0,100.0
2019-12-02,50,LOS ANDES,2019-12-02T07:41:42.000Z,2019-12-02T07:43:15.000Z,321.0,558.0,238,303,240.0,63.0,3.0,True,True,False,263.122,-23.122000000000014,23.122000000000014,9.63417,8.78756,2.1918,0.8081999999999998,0.8081999999999998,26.94,36.8738,48.6767,14.323300000000003,14.323300000000003,22.7354,29.42537
2019-12-02,50,SAN ISIDRO,2019-12-02T07:38:45.000Z,2019-12-02T07:39:12.000Z,0.0,321.0,350,389,321.0,68.0,0.0,True,True,False,371.5675,-50.567499999999995,50.567499999999995,15.75312,13.60924,0.0,0.0,0.0,100.0,100.0,92.3553,-24.3553,24.3553,35.81662,26.37131
2019-12-02,51,SAN ISIDRO,2019-12-02T07:42:01.000Z,2019-12-02T07:42:25.000Z,0.0,280.0,308,342,280.0,62.0,0.0,True,True,False,322.50780000000003,-42.50780000000003,42.50780000000003,15.18136,13.18039,0.0,0.0,0.0,100.0,100.0,80.8476,-18.8476,18.8476,30.39935,23.3125
2019-12-02,51,SAN MIGUELITO,2019-12-02T07:50:34.000Z,2019-12-02T07:51:07.000Z,548.0,761.0,821,828,344.0,484.0,131.0,True,True,False,331.8806,12.119399999999985,12.119399999999985,3.52308,3.65173,140.7137,-9.713699999999989,9.713699999999989,7.41504,6.90317,245.0277,238.9723,238.9723,49.37444,97.52869
2019-12-02,51,PAN DE AZUCAR,2019-12-02T07:48:01.000Z,2019-12-02T07:48:40.000Z,488.0,548.0,67,73,61.0,12.0,1.0,True,True,False,47.0,14.0,14.0,22.95082,29.78723,2.0285,-1.0285000000000002,1.0285000000000002,102.85,50.70249,0.0,12.0,12.0,100.0,100.0
2019-12-02,51,LOS ANDES,2019-12-02T07:44:58.000Z,2019-12-02T07:46:10.000Z,280.0,488.0,194,278,210.0,68.0,2.0,True,True,False,255.38,-45.379999999999995,45.379999999999995,21.60952,17.7696,2.4606,-0.4605999999999999,0.4605999999999999,23.03,18.71901,49.2967,18.7033,18.7033,27.50485,37.94027
2019-12-02,52,SAN MIGUELITO,2019-12-02T07:52:14.000Z,2019-12-02T07:53:47.000Z,0.0,534.0,592,671,534.0,137.0,0.0,True,True,False,263.3924,270.6076,270.6076,50.67558,102.73933,61.4727,-61.4727,61.4727,100.0,100.0,178.6353,-41.6353,41.6353,30.39073,23.30743
2019-12-02,52,PAN DE AZUCAR,2019-12-02T07:49:47.000Z,2019-12-02T07:49:47.000Z,0.0,0.0,23,23,0.0,0.0,0.0,False,True,True,12.0,-12.0,12.0,100.0,100.0,0.4525,-0.4525,0.4525,100.0,100.0,0.0,0.0,0.0,100.0,100.0
2019-12-02,52,SAN ISIDRO,2019-12-02T07:43:32.000Z,2019-12-02T07:43:32.000Z,0.0,0.0,189,189,0.0,0.0,0.0,False,True,True,178.7264,-178.7264,178.7264,100.0,100.0,0.0,0.0,0.0,100.0,100.0,47.121,-47.121,47.121,100.0,100.0
2019-12-02,52,LOS ANDES,2019-12-02T07:47:17.000Z,2019-12-02T07:47:17.000Z,0.0,0.0,126,126,0.0,0.0,0.0,False,True,True,100.99619999999999,-100.99619999999999,100.99619999999999,100.0,100.0,4.83,-4.83,4.83,100.0,100.0,20.3005,-20.3005,20.3005,100.0,100.0
2019-12-02,53,SAN ISIDRO,2019-12-02T07:48:14.000Z,2019-12-02T07:49:11.000Z,0.0,611.0,693,780,611.0,169.0,0.0,True,True,False,601.768,9.231999999999971,9.231999999999971,1.51097,1.53415,0.0,0.0,0.0,100.0,100.0,146.353,22.64699999999999,22.64699999999999,13.40059,15.47423
2019-12-02,53,LOS ANDES,2019-12-02T07:51:44.000Z,2019-12-02T07:52:38.000Z,611.0,822.0,373,429,218.0,211.0,7.0,True,True,False,322.9028,-104.90280000000001,104.90280000000001,48.12055,32.48742,3.5323,3.4677,3.4677,49.53857,98.17116,51.3976,159.6024,159.6024,75.64095,310.52501
2019-12-02,53,PAN DE AZUCAR,2019-12-02T07:54:20.000Z,2019-12-02T07:54:59.000Z,822.0,839.0,83,88,21.0,67.0,4.0,True,True,False,33.6723,-12.6723,12.6723,60.34429,37.6342,4.8109,-0.8109000000000002,0.8109000000000002,20.2725,16.85547,40.3277,26.6723,26.6723,39.8094,66.13891
2019-12-02,53,SAN MIGUELITO,2019-12-02T07:56:56.000Z,2019-12-02T07:57:47.000Z,839.0,791.0,435,449,182.0,267.0,230.0,True,True,False,216.1904,-34.19040000000001,34.19040000000001,18.78593,15.81495,216.1904,13.809599999999989,13.809599999999989,6.00417,6.3877,292.4449,-25.44490000000002,25.44490000000002,9.52993,8.70075
2019-12-02,54,PAN DE AZUCAR,2019-12-02T07:57:09.000Z,2019-12-02T07:58:18.000Z,572.0,641.0,89,95,73.0,22.0,4.0,True,True,False,73.3277,-0.327699999999993,0.327699999999993,0.4489,0.4469,2.6652,1.3348,1.3348,33.37,50.08255,0.0,22.0,22.0,100.0,100.0
2019-12-02,54,SAN MIGUELITO,2019-12-02T08:00:09.000Z,2019-12-02T08:00:42.000Z,641.0,682.0,431,436,190.0,246.0,149.0,True,True,False,284.5377,-94.53769999999997,94.53769999999997,49.75668,33.22502,113.9061,35.093900000000005,35.093900000000005,23.55295,30.8095,192.9073,53.09270000000001,53.09270000000001,21.5824,27.52239
2019-12-02,54,LOS ANDES,2019-12-02T07:54:21.000Z,2019-12-02T07:55:30.000Z,295.0,572.0,309,360,280.0,80.0,3.0,True,True,False,188.91250000000002,91.08749999999998,91.08749999999998,32.53125,48.21677,4.4771,-1.4771,1.4771,49.23667,32.99234,34.4852,45.5148,45.5148,56.8935,131.98358
2019-12-02,54,SAN ISIDRO,2019-12-02T07:51:03.000Z,2019-12-02T07:51:27.000Z,0.0,295.0,343,379,295.0,84.0,0.0,True,True,False,308.7359,-13.735900000000015,13.735900000000015,4.65624,4.44908,0.0,0.0,0.0,100.0,100.0,77.61699999999999,6.38300000000001,6.38300000000001,7.59881,8.22371
2019-12-02,55,LOS ANDES,2019-12-02T07:56:45.000Z,2019-12-02T07:58:48.000Z,233.0,407.0,137,241,177.0,64.0,3.0,True,True,False,185.37429999999998,-8.374299999999977,8.374299999999977,4.73124,4.51751,3.3889,-0.3889,0.3889,12.96333,11.4757,37.1109,26.8891,26.8891,42.01422,72.45607
2019-12-02,55,SAN ISIDRO,2019-12-02T07:53:46.000Z,2019-12-02T07:54:07.000Z,0.0,233.0,258,284,233.0,51.0,0.0,True,True,False,237.6698,-4.669800000000009,4.669800000000009,2.00421,1.96483,0.0,0.0,0.0,100.0,100.0,60.9473,-9.947299999999998,9.947299999999998,19.50451,16.32115
2019-12-02,55,PAN DE AZUCAR,2019-12-02T08:00:33.000Z,2019-12-02T08:01:18.000Z,407.0,441.0,42,45,36.0,9.0,2.0,True,True,False,26.0,10.0,10.0,27.77778,38.46154,1.9723,0.027700000000000058,0.027700000000000058,1.385,1.40445,0.0,9.0,9.0,100.0,100.0
2019-12-02,55,SAN MIGUELITO,2019-12-02T08:03:12.000Z,2019-12-02T08:03:42.000Z,441.0,631.0,410,420,293.0,127.0,103.0,True,True,False,233.2603,59.7397,59.7397,20.38898,25.61074,100.9879,2.0121000000000038,2.0121000000000038,1.9535,1.99242,139.6469,-12.646899999999988,12.646899999999988,9.95819,9.05634
2019-12-02,56,PAN DE AZUCAR,2019-12-02T08:03:31.000Z,2019-12-02T08:04:07.000Z,394.0,425.0,42,54,35.0,19.0,4.0,True,True,False,45.0,-10.0,10.0,28.57143,22.22222,3.7745,0.2254999999999998,0.2254999999999998,5.6375,5.9743,0.0,19.0,19.0,100.0,100.0
2019-12-02,56,SAN MIGUELITO,2019-12-02T08:06:01.000Z,2019-12-02T08:06:31.000Z,425.0,527.0,289,445,209.0,236.0,107.0,True,True,False,278.4865,-69.48649999999998,69.48649999999998,33.24713,24.95148,105.9989,1.0010999999999939,1.0010999999999939,0.93561,0.94444,189.1604,46.83959999999999,46.83959999999999,19.84729,24.76184
2019-12-02,56,LOS ANDES,2019-12-02T07:59:55.000Z,2019-12-02T08:01:52.000Z,242.0,394.0,115,217,157.0,60.0,5.0,True,True,False,179.7267,-22.726699999999994,22.726699999999994,14.47561,12.64514,2.8074,2.1926,2.1926,43.852,78.10073,34.3842,25.6158,25.6158,42.693,74.49875
2019-12-02,56,SAN ISIDRO,2019-12-02T07:56:49.000Z,2019-12-02T07:57:10.000Z,0.0,242.0,269,299,242.0,57.0,0.0,True,True,False,265.4773,-23.477300000000014,23.477300000000014,9.70136,8.84343,0.0,0.0,0.0,100.0,100.0,67.47,-10.469999999999999,10.469999999999999,18.36842,15.51801
2019-12-02,57,SAN ISIDRO,2019-12-02T08:00:01.000Z,2019-12-02T08:00:13.000Z,0.0,247.0,294,314,247.0,67.0,0.0,True,True,False,282.1006,-35.100599999999986,35.100599999999986,14.21077,12.44258,0.0,0.0,0.0,100.0,100.0,71.3693,-4.3692999999999955,4.3692999999999955,6.52134,6.1221
2019-12-02,57,LOS ANDES,2019-12-02T08:03:04.000Z,2019-12-02T08:04:34.000Z,247.0,386.0,131,178,141.0,37.0,2.0,True,True,False,144.9654,-3.9653999999999883,3.9653999999999883,2.81234,2.73541,2.9955,-0.9954999999999998,0.9954999999999998,49.775,33.23318,25.4188,11.581199999999999,11.581199999999999,31.30054,45.56155
2019-12-02,57,PAN DE AZUCAR,2019-12-02T08:06:25.000Z,2019-12-02T08:06:55.000Z,386.0,438.0,61,66,53.0,13.0,1.0,True,True,False,50.0,3.0,3.0,5.66038,6.0,0.777,0.22299999999999998,0.22299999999999998,22.3,28.70013,0.0,13.0,13.0,100.0,100.0
2019-12-02,57,SAN MIGUELITO,2019-12-02T08:08:52.000Z,2019-12-02T08:09:10.000Z,438.0,559.0,266,362,221.0,141.0,100.0,True,True,False,208.1347,12.86529999999999,12.86529999999999,5.8214,6.18124,100.3272,-0.3272000000000048,0.3272000000000048,0.3272,0.32613,110.0257,30.9743,30.9743,21.96759,28.15188
2019-12-02,58,PAN DE AZUCAR,2019-12-02T08:09:01.000Z,2019-12-02T08:09:40.000Z,372.0,403.0,37,42,33.0,9.0,2.0,True,True,False,30.0,3.0,3.0,9.09091,10.0,1.4668,0.5331999999999999,0.5331999999999999,26.66,36.35124,0.0,9.0,9.0,100.0,100.0
2019-12-02,58,SAN MIGUELITO,2019-12-02T08:11:34.000Z,2019-12-02T08:11:49.000Z,403.0,500.0,237,378,183.0,195.0,86.0,True,True,False,222.3149,-39.314899999999994,39.314899999999994,21.48355,17.68433,85.3423,0.6577000000000055,0.6577000000000055,0.76477,0.77066,127.7108,67.2892,67.2892,34.50728,52.68873
2019-12-02,58,LOS ANDES,2019-12-02T08:05:49.000Z,2019-12-02T08:07:16.000Z,237.0,372.0,100,174,137.0,37.0,2.0,True,True,False,149.9107,-12.910699999999991,12.910699999999991,9.42387,8.61226,1.482,0.518,0.518,25.9,34.95277,28.5081,8.491900000000001,8.491900000000001,22.95108,29.78767
2019-12-02,58,SAN ISIDRO,2019-12-02T08:02:52.000Z,2019-12-02T08:03:10.000Z,0.0,237.0,261,288,237.0,51.0,0.0,True,True,False,241.5191,-4.519100000000009,4.519100000000009,1.90679,1.87111,0.0,0.0,0.0,100.0,100.0,61.8502,-10.850200000000001,10.850200000000001,21.2749,17.54271
2019-12-02,59,SAN MIGUELITO,2019-12-02T08:14:12.000Z,2019-12-02T08:14:36.000Z,463.0,566.0,377,381,205.0,176.0,102.0,True,True,False,208.1328,-3.132800000000003,3.132800000000003,1.5282,1.50519,99.6056,2.3944000000000045,2.3944000000000045,2.34745,2.40388,109.578,66.422,66.422,37.73977,60.61618
2019-12-02,59,PAN DE AZUCAR,2019-12-02T08:12:03.000Z,2019-12-02T08:12:21.000Z,436.0,463.0,34,40,28.0,12.0,1.0,True,True,False,34.0,-6.0,6.0,21.42857,17.64706,1.2938,-0.29380000000000006,0.29380000000000006,29.38,22.7083,0.0,12.0,12.0,100.0,100.0
2019-12-02,59,LOS ANDES,2019-12-02T08:09:00.000Z,2019-12-02T08:10:12.000Z,293.0,436.0,126,179,146.0,33.0,3.0,True,True,False,148.4087,-2.4087000000000103,2.4087000000000103,1.64979,1.62302,5.5907,-2.5907,2.5907,86.35667,46.33946,25.099400000000003,7.900599999999997,7.900599999999997,23.94121,31.47725
2019-12-02,59,SAN ISIDRO,2019-12-02T08:06:03.000Z,2019-12-02T08:06:30.000Z,0.0,293.0,314,353,293.0,60.0,0.0,True,True,False,307.51869999999997,-14.518699999999967,14.518699999999967,4.95519,4.72124,0.0,0.0,0.0,100.0,100.0,77.3315,-17.331500000000005,17.331500000000005,28.88583,22.41195
2019-12-02,60,SAN MIGUELITO,2019-12-02T08:17:08.000Z,2019-12-02T08:17:35.000Z,383.0,509.0,287,294,213.0,81.0,87.0,True,True,False,166.5809,46.419099999999986,46.419099999999986,21.793,27.8658,84.9168,2.083200000000005,2.083200000000005,2.39448,2.45322,65.9971,15.002899999999997,15.002899999999997,18.5221,22.73267
2019-12-02,60,SAN ISIDRO,2019-12-02T08:09:41.000Z,2019-12-02T08:09:56.000Z,0.0,245.0,266,281,245.0,36.0,0.0,True,True,False,245.5385,-0.5384999999999991,0.5384999999999991,0.2198,0.21931,0.0,0.0,0.0,100.0,100.0,62.7929,-26.792900000000003,26.792900000000003,74.42472,42.66868
2019-12-02,60,LOS ANDES,2019-12-02T08:12:29.000Z,2019-12-02T08:12:47.000Z,245.0,361.0,129,148,118.0,30.0,2.0,True,True,False,125.4759,-7.475899999999996,7.475899999999996,6.33551,5.95804,2.4041,-0.4041000000000001,0.4041000000000001,20.205,16.80878,22.6235,7.3765,7.3765,24.58833,32.60548
2019-12-02,60,PAN DE AZUCAR,2019-12-02T08:14:26.000Z,2019-12-02T08:15:17.000Z,361.0,383.0,29,39,26.0,13.0,4.0,True,True,False,27.0,-1.0,1.0,3.84615,3.7037,4.2319,-0.23190000000000044,0.23190000000000044,5.7975,5.47981,0.0,13.0,13.0,100.0,100.0
2019-12-02,61,LOS ANDES,2019-12-02T08:15:31.000Z,2019-12-02T08:15:49.000Z,246.0,406.0,183,199,161.0,38.0,1.0,True,True,False,176.9358,-15.9358,15.9358,9.89801,9.00654,1.0218,-0.02180000000000004,0.02180000000000004,2.18,2.13349,33.6877,4.3123000000000005,4.3123000000000005,11.34816,12.80081
